Sample,Country,Gender,Age,Age Group,lpfsbf1,lpfsbf2,lpfsbf3,lpfsbf4,lpfsbf5,lpfsbf6,lpfsbf7,lpfsbf8,lpfsbf9,lpfsbf10,lpfsbf11,lpfsbf12
2,5,0,29,1,1,2,1,4,2,2,1,3,2,1,1,2
2,5,0,29,1,3,3,2,3,2,4,2,2,2,1,1,2
2,5,1,29,1,3,4,3,3,4,3,2,2,2,1,2,1
2,5,0,29,1,3,1,1,3,2,2,2,3,3,1,1,1
2,5,0,29,1,3,2,2,3,2,3,1,1,3,2,2,2
2,5,1,29,1,2,3,3,4,2,2,1,1,2,2,4,1
2,5,1,29,1,3,3,4,4,3,3,2,2,2,1,2,2
2,5,0,29,1,1,1,1,1,1,1,3,3,2,1,2,1
2,5,0,29,1,1,2,1,2,2,4,2,3,1,2,2,2
2,5,1,29,1,2,2,2,2,2,2,3,3,1,2,1,2
2,5,0,29,1,3,2,2,2,2,2,2,2,2,1,3,2
2,5,1,29,1,2,2,2,3,2,2,2,2,2,2,2,2
2,5,1,29,1,2,2,3,2,2,2,2,2,2,2,3,2
2,5,1,29,1,1,3,1,4,2,3,2,3,1,2,2,3
2,5,0,29,1,2,3,1,3,3,2,3,1,2,2,2,3
2,5,1,29,1,1,4,2,4,2,2,2,3,1,4,1,2
2,5,1,29,1,1,1,2,1,1,2,4,2,3,2,1,2
2,5,0,29,1,2,2,1,2,1,2,2,2,2,2,3,3
2,5,1,29,1,3,3,3,2,2,2,2,2,2,2,3,3
2,5,1,29,1,2,2,2,3,3,3,2,2,3,2,3,2
2,5,0,29,1,3,3,3,1,2,4,3,2,4,2,2,1
2,5,0,29,1,3,1,2,2,2,3,2,2,2,3,3,3
2,5,1,29,1,3,3,3,3,3,3,3,2,3,2,3,2
2,5,0,29,1,2,4,3,4,3,3,3,2,2,3,2,3
2,5,0,29,1,4,4,2,3,4,4,4,3,4,3,1,1
2,5,0,29,1,2,3,3,3,3,3,2,3,3,3,4,3
2,5,0,29,1,4,4,4,4,4,4,4,4,4,4,4,4
2,7,1,29,1,3,3,3,3,3,2,2,2,2,1,3,2
2,7,1,29,1,4,4,4,1,4,4,3,4,4,4,4,3
2,1,0,30,2,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,30,2,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,30,2,1,1,2,1,1,1,1,1,1,1,1,1
2,1,1,30,2,1,1,1,1,1,1,1,1,1,1,2,1
2,1,1,30,2,1,1,1,1,1,1,1,1,1,2,1,1
2,1,1,30,2,2,1,1,1,1,1,1,1,1,2,1,1
2,1,1,30,2,2,2,1,1,1,1,2,1,1,1,1,1
2,1,0,30,2,1,1,1,1,1,1,2,1,2,1,1,1
2,1,1,30,2,1,2,2,1,1,1,1,2,1,1,1,2
2,1,0,30,2,1,1,1,3,1,2,2,2,2,1,1,1
2,1,1,30,2,1,1,1,1,1,2,2,2,2,1,1,2
2,1,0,30,2,1,1,3,2,1,2,2,3,2,1,1,1
2,1,1,30,2,1,3,1,1,1,3,2,3,1,2,1,2
2,1,0,30,2,1,3,2,3,3,3,2,3,2,1,2,1
2,1,0,30,2,1,1,1,1,1,1,3,1,2,2,3,1
2,1,0,30,2,2,2,3,2,2,3,2,2,2,2,2,2
2,1,1,30,2,2,3,3,2,2,2,2,1,3,2,1,3
2,1,1,30,2,2,3,4,4,4,3,1,3,2,1,4,1
2,1,1,30,2,2,3,1,1,2,4,3,1,3,1,3,2
2,1,0,30,2,3,4,3,4,3,4,2,4,2,1,2,2
2,1,0,30,2,2,1,1,4,2,2,2,2,2,3,2,3
2,1,1,30,2,2,3,2,3,1,4,3,1,2,1,3,4
2,1,0,30,2,1,3,2,3,2,2,4,3,3,2,1,3
2,1,0,30,2,3,4,1,1,2,4,4,4,4,2,1,2
2,1,1,30,2,3,3,3,3,3,3,3,3,3,3,3,3
2,3,1,30,2,1,1,1,1,1,1,1,1,1,1,1,1
2,3,1,30,2,1,2,1,1,1,1,1,1,1,1,1,1
2,3,1,30,2,1,1,1,1,1,1,1,1,2,1,1,1
2,3,0,30,2,1,1,1,1,1,2,1,2,1,1,1,1
2,3,1,30,2,4,1,1,1,1,2,1,2,1,1,1,1
2,3,1,30,2,1,3,1,1,3,1,1,1,2,1,1,1
2,3,1,30,2,1,1,1,1,2,2,2,2,2,1,1,1
2,3,1,30,2,1,2,2,1,1,3,1,3,1,1,2,1
2,3,1,30,2,2,3,2,1,1,3,1,2,3,1,1,1
2,3,0,30,2,1,3,1,3,1,2,1,1,2,2,3,1
2,3,1,30,2,1,3,2,2,2,2,2,3,1,2,2,1
2,3,0,30,2,3,3,2,4,3,3,2,3,2,1,2,1
2,3,1,30,2,3,4,4,3,4,4,1,1,1,3,3,2
2,3,0,30,2,3,4,3,2,3,3,4,2,3,2,1,1
2,3,1,30,2,3,3,4,4,4,2,3,2,3,2,4,1
2,3,1,30,2,1,3,3,3,3,3,2,3,3,1,4,3
2,3,1,30,2,3,3,2,3,3,4,3,3,3,2,2,3
2,3,1,30,2,4,2,3,2,2,3,4,4,2,1,2,4
2,3,1,30,2,4,4,2,1,2,4,4,3,3,2,3,2
2,3,1,30,2,2,4,4,2,3,3,3,4,2,4,2,3
2,3,0,30,2,3,3,2,1,4,2,4,4,4,2,3,3
2,3,1,30,2,4,3,3,4,4,3,4,4,4,3,2,4
2,3,1,30,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2,4,1,30,2,1,1,1,1,1,1,1,1,1,1,1,1
2,4,1,30,2,1,3,3,2,3,2,3,2,3,2,2,3
2,4,1,30,2,4,4,4,4,4,4,3,2,4,4,4,4
2,5,0,30,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,30,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,30,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,30,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,30,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,30,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,30,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,30,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,30,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,30,2,1,1,1,2,1,1,1,1,1,1,1,1
2,5,0,30,2,1,1,1,1,2,1,1,1,1,1,1,1
2,5,1,30,2,1,1,1,2,1,1,1,1,1,1,1,1
2,5,0,30,2,1,1,1,2,1,1,1,1,1,1,1,1
2,5,1,30,2,1,3,1,3,1,3,1,1,1,1,1,1
2,5,1,30,2,2,3,2,2,2,3,1,1,1,1,1,1
2,5,0,30,2,1,1,1,1,1,1,1,2,1,1,1,1
2,5,0,30,2,1,1,1,1,1,1,1,2,1,1,1,1
2,5,1,30,2,1,1,1,1,1,1,2,1,1,1,1,1
2,5,0,30,2,1,2,1,1,1,2,2,1,1,1,1,1
2,5,1,30,2,2,1,1,1,1,2,2,1,1,1,1,1
2,5,1,30,2,1,2,2,1,1,1,1,2,1,1,1,1
2,5,1,30,2,1,1,2,1,2,2,1,2,1,1,1,1
2,5,0,30,2,1,1,2,2,2,2,1,2,1,1,1,1
2,5,0,30,2,1,1,1,1,1,1,1,2,2,1,1,1
2,5,1,30,2,1,1,1,1,1,1,2,2,1,1,1,1
2,5,1,30,2,1,1,1,1,1,1,1,1,1,3,1,1
2,5,1,30,2,1,1,1,2,1,1,1,1,1,1,3,1
2,5,1,30,2,4,2,2,3,2,2,1,2,2,1,1,1
2,5,1,30,2,2,2,3,4,2,2,1,1,1,2,2,1
2,5,1,30,2,1,1,1,1,1,1,1,1,1,2,3,1
2,5,1,30,2,1,1,2,1,1,2,1,2,2,2,1,1
2,5,1,30,2,1,1,2,1,2,2,1,2,2,1,2,1
2,5,1,30,2,3,2,3,3,2,2,1,3,2,1,1,1
2,5,0,30,2,1,1,1,2,1,1,3,2,2,1,1,1
2,5,1,30,2,1,1,2,1,1,1,2,1,2,1,3,1
2,5,1,30,2,1,1,3,1,1,2,2,2,2,2,1,1
2,5,1,30,2,2,2,3,1,2,2,2,1,2,2,2,1
2,5,1,30,2,3,3,2,1,3,3,2,1,1,2,2,2
2,5,1,30,2,2,3,3,3,2,3,3,1,1,2,2,1
2,5,0,30,2,1,1,2,2,2,2,1,2,2,2,2,2
2,5,1,30,2,1,3,2,2,1,2,1,2,2,2,2,2
2,5,0,30,2,2,2,2,2,2,3,2,2,2,1,2,2
2,5,0,30,2,1,2,2,2,2,2,2,2,2,2,2,2
2,5,0,30,2,2,2,1,2,2,3,3,2,2,2,1,2
2,5,0,30,2,1,1,3,2,2,3,2,2,2,2,2,2
2,5,0,30,2,3,2,2,2,2,2,2,2,2,2,2,2
2,5,1,30,2,2,3,1,3,2,3,2,2,2,2,3,1
2,5,1,30,2,1,3,3,4,3,2,2,2,3,2,1,2
2,5,1,30,2,2,3,3,2,3,3,3,2,2,2,2,2
2,5,0,30,2,1,2,3,4,4,3,2,1,1,2,3,4
2,5,0,30,2,3,3,3,4,4,4,2,3,2,1,3,2
2,5,1,30,2,4,4,4,4,4,3,2,2,2,2,2,3
2,5,1,30,2,2,3,3,2,2,2,2,2,3,2,3,3
2,5,0,30,2,3,3,2,2,3,3,3,3,2,2,3,3
2,5,1,30,2,3,3,3,2,3,3,3,3,2,2,3,3
2,5,0,30,2,3,3,3,2,3,3,3,2,2,3,4,3
2,5,0,30,2,3,3,3,3,3,3,3,2,3,3,3,3
2,5,0,30,2,4,3,3,3,3,3,2,2,3,4,4,3
2,5,0,30,2,1,3,3,4,3,4,3,3,3,3,4,3
1,6,0,30,2,1,1,1,1,2,1,1,1,1,1,1,1
2,7,0,30,2,1,1,2,1,1,1,1,3,2,1,4,1
2,7,1,30,2,4,4,3,3,4,3,1,2,2,2,4,1
2,1,0,31,2,1,2,1,2,1,1,1,1,1,1,1,1
2,1,1,31,2,2,2,2,1,1,1,1,2,1,1,1,1
2,1,1,31,2,1,1,3,1,1,2,1,1,2,1,1,1
2,1,1,31,2,1,2,2,1,3,1,2,1,1,1,1,1
2,1,0,31,2,1,2,1,2,1,3,1,2,1,1,1,1
2,1,1,31,2,1,1,1,1,1,1,2,1,2,1,1,1
2,1,1,31,2,2,2,1,1,2,1,2,1,2,1,1,1
2,1,0,31,2,1,3,1,1,1,2,1,3,1,1,1,1
2,1,0,31,2,1,3,2,1,2,1,1,2,2,1,1,1
2,1,0,31,2,1,3,1,2,2,3,1,2,1,2,1,1
2,1,1,31,2,3,3,3,1,2,2,1,1,1,1,3,1
2,1,0,31,2,3,3,1,3,2,2,1,2,1,1,2,1
2,1,0,31,2,2,2,3,3,2,3,1,2,1,1,1,2
2,1,0,31,2,1,1,1,1,1,1,1,1,4,1,1,1
2,1,0,31,2,2,3,1,3,1,3,2,1,1,1,2,2
2,1,1,31,2,3,3,4,3,3,2,2,2,1,1,1,2
2,1,1,31,2,1,1,1,1,1,1,3,1,3,1,1,2
2,1,0,31,2,1,3,1,1,1,1,3,2,2,1,1,2
2,1,1,31,2,1,2,2,1,1,2,1,3,2,1,2,2
2,1,1,31,2,1,2,2,1,2,2,3,2,2,1,2,2
2,1,1,31,2,2,2,3,3,3,2,2,3,3,2,3,2
2,1,1,31,2,1,3,2,3,3,3,2,3,3,2,3,2
2,1,0,31,2,1,1,2,1,1,2,4,3,3,2,1,3
2,1,1,31,2,3,4,3,3,3,4,2,4,2,3,4,2
2,1,0,31,2,4,4,3,4,4,4,3,3,2,4,4,3
1,3,1,31,2,1,1,2,2,2,1,1,1,1,1,1,1
2,3,1,31,2,1,1,1,1,1,1,1,1,1,1,1,1
2,3,0,31,2,1,1,1,1,1,1,1,1,1,1,1,1
2,3,1,31,2,1,1,1,1,1,1,1,1,1,1,1,1
2,3,0,31,2,1,1,1,1,1,1,1,1,1,1,1,1
2,3,1,31,2,1,1,1,1,2,2,1,1,1,1,1,1
2,3,0,31,2,1,2,1,1,1,3,1,1,1,1,1,1
2,3,1,31,2,1,1,1,1,1,1,1,1,2,1,1,1
2,3,1,31,2,1,1,1,1,1,2,1,2,1,1,1,1
2,3,1,31,2,3,3,4,2,1,1,1,1,2,1,1,1
2,3,1,31,2,1,2,1,2,1,1,1,2,1,1,2,1
2,3,1,31,2,2,3,3,2,2,1,1,1,1,3,1,1
2,3,0,31,2,2,4,1,2,1,3,2,1,1,1,1,2
2,3,1,31,2,3,2,2,2,2,2,2,2,1,1,1,1
2,3,1,31,2,1,3,1,1,1,1,1,3,2,1,1,2
2,3,0,31,2,1,2,2,3,2,3,3,1,1,2,2,1
2,3,1,31,2,2,4,2,3,2,4,1,2,2,2,2,1
2,3,1,31,2,1,2,3,1,1,2,1,3,2,2,1,2
2,3,0,31,2,2,3,2,3,4,3,3,2,2,1,2,3
2,3,1,31,2,2,2,1,1,2,2,2,2,3,2,2,3
2,3,0,31,2,1,3,2,1,1,1,3,2,2,3,3,3
1,4,1,31,2,1,1,1,2,2,2,1,1,2,1,1,1
1,4,1,31,2,1,3,2,2,3,3,2,3,3,1,2,1
1,4,1,31,2,1,3,2,2,2,4,2,3,4,3,3,3
2,4,0,31,2,1,2,3,2,1,2,1,2,1,1,1,2
2,4,1,31,2,1,2,3,1,2,1,2,1,1,2,1,2
2,4,1,31,2,4,4,4,3,2,4,1,2,2,2,1,1
2,4,1,31,2,1,4,4,2,2,1,1,4,2,1,2,1
2,4,1,31,2,1,3,3,3,1,1,2,2,4,1,2,1
2,4,1,31,2,4,4,4,3,3,4,3,3,4,4,4,2
2,5,0,31,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,31,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,31,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,31,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,31,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,31,2,1,1,1,2,1,1,1,1,1,1,1,1
2,5,1,31,2,1,1,1,1,2,1,1,1,1,1,1,1
2,5,0,31,2,1,1,1,1,1,3,1,1,1,1,1,1
2,5,0,31,2,1,1,1,3,1,1,1,1,1,1,1,1
2,5,1,31,2,2,1,1,2,1,1,1,1,1,1,1,1
2,5,1,31,2,1,1,1,1,1,2,2,1,1,1,1,1
2,5,1,31,2,1,1,1,1,1,1,1,1,1,2,2,1
2,5,0,31,2,1,2,1,2,2,1,3,1,1,1,1,1
2,5,0,31,2,1,1,3,2,1,1,1,1,2,1,1,2
2,5,1,31,2,1,2,1,3,1,2,1,2,2,1,1,1
2,5,1,31,2,1,1,1,1,1,1,2,2,1,2,1,1
2,5,0,31,2,1,1,1,1,1,4,1,1,1,1,1,4
2,5,0,31,2,1,1,1,2,2,2,2,2,2,1,1,1
2,5,0,31,2,1,1,2,2,1,2,1,2,2,1,2,1
2,5,1,31,2,1,2,2,3,2,4,1,1,2,1,3,1
2,5,1,31,2,3,3,2,4,3,3,2,2,2,1,1,1
2,5,1,31,2,1,2,1,1,1,2,2,2,1,1,2,2
2,5,1,31,2,3,3,3,2,2,4,2,1,1,1,3,2
2,5,0,31,2,1,1,1,1,1,2,3,2,2,1,2,1
2,5,0,31,2,2,2,2,2,2,2,2,2,1,2,2,2
2,5,0,31,2,2,2,2,1,2,3,2,2,2,2,1,2
2,5,0,31,2,4,4,4,4,4,3,2,2,1,2,2,2
2,5,0,31,2,1,2,2,2,2,2,2,2,2,2,2,2
2,5,1,31,2,2,2,2,2,2,2,2,2,2,2,2,2
2,5,1,31,2,2,2,2,2,2,2,2,2,2,2,2,2
2,5,1,31,2,2,2,1,2,2,3,2,2,3,2,2,1
2,5,1,31,2,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,31,2,2,3,2,2,2,2,2,1,3,1,2,3
2,5,1,31,2,2,2,2,3,2,3,2,2,2,1,3,2
2,5,1,31,2,2,3,2,3,2,3,2,3,3,1,1,2
2,5,1,31,2,3,2,2,3,2,3,2,1,2,1,3,3
2,5,0,31,2,3,4,2,2,3,2,2,2,3,2,1,2
2,5,1,31,2,2,3,4,3,4,3,3,3,3,1,1,1
2,5,0,31,2,1,2,3,2,3,2,2,2,2,2,2,3
2,5,0,31,2,1,2,1,2,2,2,3,2,2,3,2,2
2,5,1,31,2,1,2,2,2,2,2,3,1,3,2,4,1
2,5,0,31,2,2,1,2,2,3,2,3,2,2,3,2,2
2,5,1,31,2,2,2,2,3,3,3,3,2,2,3,2,2
2,5,0,31,2,3,2,3,4,2,2,2,1,2,3,3,3
2,5,0,31,2,2,3,2,2,2,3,2,3,2,2,3,3
2,5,0,31,2,3,2,3,3,2,4,3,2,3,2,3,2
2,5,0,31,2,1,1,4,4,4,4,1,4,4,1,4,1
2,5,1,31,2,3,3,3,4,3,4,3,3,3,2,2,2
2,5,1,31,2,3,3,4,3,3,4,3,1,3,3,2,3
2,5,1,31,2,4,4,4,4,4,4,3,2,2,2,3,3
2,5,1,31,2,3,3,3,3,4,4,3,2,2,2,4,3
2,5,0,31,2,1,1,2,2,2,3,3,4,3,2,3,3
2,5,0,31,2,2,2,4,1,3,1,4,2,3,3,2,4
2,7,1,31,2,1,1,2,1,1,1,1,1,1,1,1,1
2,7,0,31,2,1,3,3,3,3,3,1,1,2,2,3,2
2,1,1,32,2,1,1,1,1,1,1,1,1,1,1,1,1
2,1,0,32,2,1,1,1,1,1,1,1,1,1,1,1,1
2,1,1,32,2,1,1,1,1,1,2,1,1,1,1,1,1
2,1,1,32,2,1,2,1,1,1,1,1,1,1,1,1,1
2,1,0,32,2,1,2,1,1,1,1,1,1,1,1,1,1
2,1,0,32,2,1,2,1,1,1,1,2,1,1,1,1,1
2,1,1,32,2,1,1,1,2,1,1,1,2,2,2,2,1
2,1,1,32,2,2,2,4,3,3,3,1,2,1,2,3,1
2,1,1,32,2,1,1,3,2,2,1,4,3,2,1,1,1
2,1,1,32,2,1,4,2,2,2,4,2,2,2,1,3,2
2,1,0,32,2,3,4,2,2,3,4,2,2,2,2,2,2
2,1,1,32,2,1,2,2,3,2,2,3,1,2,3,2,2
2,1,1,32,2,3,4,2,4,4,4,1,1,3,2,2,4
2,1,0,32,2,1,3,3,2,2,3,3,2,3,1,3,2
2,1,1,32,2,2,3,2,3,2,3,2,3,3,1,2,3
2,1,0,32,2,3,2,2,1,2,4,3,2,3,2,3,2
1,3,0,32,2,1,1,1,1,1,1,1,2,1,1,1,1
1,3,1,32,2,1,1,2,1,1,1,1,2,1,1,1,1
1,3,1,32,2,1,1,3,1,2,1,1,2,2,1,1,2
1,3,1,32,2,2,3,2,2,2,3,1,2,2,2,3,2
1,3,1,32,2,3,4,4,3,3,2,1,2,3,2,1,3
1,3,1,32,2,3,4,3,2,3,3,3,3,4,3,2,3
1,3,1,32,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1,3,1,32,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2,3,1,32,2,1,1,1,1,1,1,1,1,1,1,1,1
2,3,1,32,2,1,2,2,2,1,2,1,2,1,1,1,1
2,3,1,32,2,1,2,2,1,1,3,1,2,1,1,1,1
2,3,1,32,2,1,2,3,1,1,3,1,2,1,1,1,1
2,3,1,32,2,1,3,3,1,2,1,2,1,1,1,1,1
2,3,1,32,2,1,1,1,1,1,1,1,3,1,1,1,1
2,3,1,32,2,1,1,1,1,1,1,1,3,1,1,1,1
2,3,1,32,2,1,1,1,1,3,2,1,2,1,1,2,1
2,3,1,32,2,2,3,2,1,3,3,1,2,2,1,1,1
2,3,1,32,2,1,1,1,1,1,1,3,2,1,1,1,1
2,3,0,32,2,2,2,3,2,2,3,2,1,1,1,2,2
2,3,1,32,2,3,3,2,3,3,1,1,1,1,2,3,1
2,3,1,32,2,1,1,1,1,1,1,3,3,2,1,1,1
2,3,0,32,2,1,1,1,1,1,2,2,3,3,1,1,1
2,3,1,32,2,1,3,3,2,2,2,1,3,1,2,3,1
2,3,0,32,2,2,4,3,4,4,3,1,3,2,1,3,1
2,3,1,32,2,1,2,3,2,2,3,1,2,3,2,2,2
2,3,0,32,2,2,3,3,3,3,3,3,2,2,1,2,2
2,3,1,32,2,3,4,4,3,3,3,1,2,1,2,4,2
2,3,1,32,2,3,4,3,4,4,4,3,3,3,1,2,1
2,3,0,32,2,1,1,1,1,1,2,2,3,2,4,2,1
2,3,1,32,2,3,2,2,2,4,3,2,2,3,1,2,4
2,3,1,32,2,2,3,2,1,3,3,3,4,4,1,1,4
2,3,0,32,2,2,4,4,2,4,3,1,4,4,3,4,3
2,3,1,32,2,3,4,4,3,4,4,3,4,2,4,3,4
2,3,1,32,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1,4,1,32,2,4,4,4,4,4,4,3,3,4,3,4,3
2,4,1,32,2,1,1,1,1,1,1,1,2,1,1,1,1
2,4,1,32,2,1,3,3,3,1,2,1,3,2,1,2,1
2,5,0,32,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,32,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,32,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,32,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,32,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,32,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,32,2,2,1,1,1,1,1,1,1,1,1,1,1
2,5,1,32,2,1,2,1,1,1,1,1,1,1,1,1,1
2,5,0,32,2,1,1,1,3,1,1,1,1,1,1,1,1
2,5,1,32,2,3,2,1,2,1,1,1,1,1,1,1,1
2,5,1,32,2,1,2,3,1,3,3,1,1,1,1,1,1
2,5,1,32,2,1,1,1,1,1,2,1,2,1,1,1,1
2,5,1,32,2,1,3,2,1,1,3,1,2,1,1,1,1
2,5,1,32,2,2,3,2,1,1,3,1,1,2,2,1,1
2,5,1,32,2,2,2,3,2,3,1,1,1,2,1,1,2
2,5,0,32,2,1,1,1,1,1,1,1,1,1,2,2,2
2,5,1,32,2,2,1,2,1,1,2,3,1,2,1,1,1
2,5,1,32,2,2,2,3,2,3,1,2,2,2,1,1,1
2,5,1,32,2,2,1,1,1,1,1,2,2,1,2,2,1
2,5,1,32,2,2,2,2,3,2,1,2,2,3,1,1,1
2,5,1,32,2,2,3,1,2,2,3,2,2,1,1,3,1
2,5,1,32,2,2,2,1,1,3,1,1,1,3,1,3,2
2,5,1,32,2,2,1,1,1,2,3,2,2,2,2,1,2
2,5,0,32,2,1,3,1,3,3,1,3,1,3,1,2,1
2,5,0,32,2,1,1,1,1,1,1,2,1,3,2,2,2
2,5,0,32,2,1,2,2,2,2,2,2,2,2,2,2,2
2,5,0,32,2,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,32,2,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,32,2,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,32,2,2,2,2,3,2,2,2,2,2,2,2,2
2,5,1,32,2,1,3,2,4,2,3,2,2,2,2,3,1
2,5,0,32,2,2,2,2,3,2,2,3,2,3,2,2,2
2,5,0,32,2,3,4,3,2,2,3,2,3,2,2,3,2
2,5,0,32,2,3,2,2,2,2,2,3,3,3,2,2,2
2,5,1,32,2,1,2,3,2,3,3,4,2,2,3,2,2
2,5,0,32,2,2,3,2,3,3,3,3,3,2,2,3,2
2,5,1,32,2,2,2,2,2,2,2,3,3,3,2,3,2
2,5,0,32,2,2,3,3,3,2,2,2,4,3,2,2,3
2,5,1,32,2,3,3,2,3,3,3,4,1,3,2,3,3
2,5,1,32,2,2,3,3,2,2,2,2,3,3,3,3,3
2,5,1,32,2,3,4,4,4,4,2,2,2,3,4,3,3
2,5,0,32,2,3,3,3,3,3,4,3,3,3,3,4,4
2,7,0,32,2,3,1,3,3,1,3,1,3,3,1,1,1
2,1,0,33,2,1,2,1,1,1,1,1,2,1,1,1,1
2,1,1,33,2,1,1,1,2,1,2,1,1,1,1,2,1
2,1,0,33,2,1,2,1,2,1,3,2,1,1,2,1,1
2,1,0,33,2,1,1,1,1,1,1,1,2,1,1,3,1
2,1,1,33,2,1,1,2,2,3,3,3,2,2,1,2,1
2,1,1,33,2,2,4,3,1,2,2,2,2,2,2,1,2
2,1,0,33,2,2,2,2,3,2,3,2,3,2,2,2,1
2,1,0,33,2,1,2,1,1,1,2,3,3,2,1,2,2
2,1,0,33,2,1,2,2,2,2,2,2,2,3,2,2,2
2,1,1,33,2,3,3,2,3,2,3,2,2,2,2,2,3
2,1,0,33,2,3,4,1,3,1,3,3,2,3,1,2,3
2,1,0,33,2,2,2,3,2,2,4,2,2,3,2,3,2
2,1,1,33,2,3,3,2,4,2,3,2,2,3,3,2,3
2,1,0,33,2,3,3,2,2,2,3,2,3,3,3,2,3
1,3,1,33,2,3,4,4,3,3,2,4,3,3,3,4,2
1,3,1,33,2,4,4,3,3,3,2,3,4,4,3,4,3
2,3,0,33,2,1,2,1,1,2,1,2,1,1,1,1,1
2,3,0,33,2,1,2,1,2,1,1,2,1,1,1,1,1
2,3,1,33,2,1,2,1,2,1,3,1,2,1,1,1,1
2,3,1,33,2,1,1,1,3,1,3,1,1,1,1,2,1
2,3,1,33,2,1,2,1,1,2,3,2,2,1,1,1,1
2,3,0,33,2,1,1,1,1,1,1,2,1,2,1,1,2
2,3,1,33,2,1,2,2,1,1,3,2,3,1,1,1,1
2,3,1,33,2,1,4,1,2,2,3,2,1,1,3,2,1
2,3,1,33,2,1,3,2,3,1,1,2,1,2,1,4,1
2,3,1,33,2,1,1,1,1,1,2,3,3,3,1,1,1
2,3,1,33,2,4,2,4,3,2,3,1,2,2,4,2,1
2,3,0,33,2,2,2,2,1,2,3,2,3,2,2,2,2
2,3,1,33,2,1,3,2,3,3,2,2,3,3,2,2,2
2,3,1,33,2,4,4,2,3,3,3,1,2,4,1,3,4
2,3,1,33,2,2,4,3,3,2,3,2,4,2,3,2,3
1,4,1,33,2,1,2,3,1,2,3,1,1,1,1,2,2
1,4,1,33,2,2,3,3,2,2,3,1,2,2,3,2,1
1,4,1,33,2,1,2,1,2,1,1,1,3,1,2,4,1
1,4,1,33,2,2,4,3,3,3,1,3,4,3,2,2,2
2,4,1,33,2,2,1,2,1,1,1,1,2,1,1,2,1
2,5,0,33,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,33,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,33,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,1,33,2,1,1,1,1,1,1,1,1,1,1,1,1
2,5,0,33,2,2,1,1,1,1,1,1,1,1,1,1,1
2,5,1,33,2,1,2,1,2,1,1,1,1,1,1,1,1
2,5,0,33,2,1,1,1,2,1,1,1,2,1,1,1,1
2,5,0,33,2,1,2,1,1,1,1,2,1,1,1,1,1
2,5,0,33,2,1,1,1,1,1,3,2,1,1,1,1,1
2,5,1,33,2,1,2,3,2,2,1,1,2,1,1,1,1
2,5,1,33,2,2,3,1,2,1,3,1,1,1,2,1,1
2,5,1,33,2,2,2,2,3,2,3,2,1,1,1,1,1
2,5,1,33,2,1,2,4,1,1,3,1,1,2,2,1,1
2,5,0,33,2,2,2,2,1,1,1,1,2,2,2,1,1
2,5,1,33,2,1,2,1,2,2,2,2,2,2,1,1,1
2,5,1,33,2,2,2,1,2,2,3,2,2,2,1,1,1
2,5,1,33,2,3,3,3,2,2,4,2,2,1,1,1,2
2,5,1,33,2,1,2,2,2,1,1,1,2,2,1,3,2
2,5,0,33,2,1,3,1,2,1,1,2,3,3,1,1,2
2,5,1,33,2,2,2,2,1,2,2,1,3,2,3,1,2
2,5,0,33,2,2,2,2,2,2,2,2,2,2,2,2,2
2,5,0,33,2,2,2,2,2,2,2,2,2,2,2,2,2
