"pid","sex","age","race","delay","cb","order","cfmt","cfmt_est","cfmt_cor_estimate_1","cfmt_self_compare_8","cfmq","CFMQ1","CFMQ2","CFMQ3","CFMQ4","CFMQ5","CFMQ6","CFMQ7","CFMQ8","CFMQ9","CFMQ10","CFMQ11","CFMQ12","CFMQ13","CFMQ14","CFMQ15","CFMQ16","CFMQ17","CFMT1_CONF","CFMT2_CONF","CFMT3_CONF","CFMT4_CONF","CFMT5_CONF","CFMT6_CONF","CFMT7_CONF","CFMT8_CONF","CFMT9_CONF","CFMT10_CONF","CFMT11_CONF","CFMT12_CONF","CFMT13_CONF","CFMT14_CONF","CFMT15_CONF","CFMT16_CONF","CFMT17_CONF","CFMT18_CONF","CFMT19_CONF","CFMT20_CONF","CFMT21_CONF","CFMT22_CONF","CFMT23_CONF","CFMT24_CONF","CFMT25_CONF","CFMT26_CONF","CFMT27_CONF","CFMT28_CONF","CFMT29_CONF","CFMT30_CONF","CFMT31_CONF","CFMT32_CONF","CFMT33_CONF","CFMT34_CONF","CFMT35_CONF","CFMT36_CONF","CFMT37_CONF","CFMT38_CONF","CFMT39_CONF","CFMT40_CONF","CFMT41_CONF","CFMT42_CONF","CFMT43_CONF","CFMT44_CONF","CFMT45_CONF","CFMT46_CONF","CFMT47_CONF","CFMT48_CONF","CFMT49_CONF","CFMT50_CONF","CFMT51_CONF","CFMT52_CONF","CFMT53_CONF","CFMT54_CONF","CFMT55_CONF","CFMT56_CONF","CFMT57_CONF","CFMT58_CONF","CFMT59_CONF","CFMT60_CONF","CFMT61_CONF","CFMT62_CONF","CFMT63_CONF","CFMT64_CONF","CFMT65_CONF","CFMT66_CONF","CFMT67_CONF","CFMT68_CONF","CFMT69_CONF","CFMT70_CONF","CFMT71_CONF","CFMT72_CONF","CFMT1_RESP","CFMT2_RESP","CFMT3_RESP","CFMT4_RESP","CFMT5_RESP","CFMT6_RESP","CFMT7_RESP","CFMT8_RESP","CFMT9_RESP","CFMT10_RESP","CFMT11_RESP","CFMT12_RESP","CFMT13_RESP","CFMT14_RESP","CFMT15_RESP","CFMT16_RESP","CFMT17_RESP","CFMT18_RESP","CFMT19_RESP","CFMT20_RESP","CFMT21_RESP","CFMT22_RESP","CFMT23_RESP","CFMT24_RESP","CFMT25_RESP","CFMT26_RESP","CFMT27_RESP","CFMT28_RESP","CFMT29_RESP","CFMT30_RESP","CFMT31_RESP","CFMT32_RESP","CFMT33_RESP","CFMT34_RESP","CFMT35_RESP","CFMT36_RESP","CFMT37_RESP","CFMT38_RESP","CFMT39_RESP","CFMT40_RESP","CFMT41_RESP","CFMT42_RESP","CFMT43_RESP","CFMT44_RESP","CFMT45_RESP","CFMT46_RESP","CFMT47_RESP","CFMT48_RESP","CFMT49_RESP","CFMT50_RESP","CFMT51_RESP","CFMT52_RESP","CFMT53_RESP","CFMT54_RESP","CFMT55_RESP","CFMT56_RESP","CFMT57_RESP","CFMT58_RESP","CFMT59_RESP","CFMT60_RESP","CFMT61_RESP","CFMT62_RESP","CFMT63_RESP","CFMT64_RESP","CFMT65_RESP","CFMT66_RESP","CFMT67_RESP","CFMT68_RESP","CFMT69_RESP","CFMT70_RESP","CFMT71_RESP","CFMT72_RESP"
530,"Female",43,"White","day","cb08","L1",59,54.6666666666667,55,53,54,2,4,2,3,3,2,4,4,5,3,4,4,4,3,2,3,2,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,1,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0
531,"Female",28,"White","fiveMin","cb10","L1",54,56,50,55,75,4,5,3,4,5,4,4,5,5,5,5,5,5,4,5,3,4,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,0.333333333333333,1,1,0.333333333333333,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,1,1,1,1,0.333333333333333,1,1,1,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
532,"Female",23,"White","fiveMin","cb07","L1",56,53.3333333333334,13,10,61,3,4,3,4,4,3,4,4,3,3,4,3,5,4,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
533,"Male",36,"White","fiveMin","cb01","L2",68,66.6666666666667,54,60,58,3,3,4,3,4,3,3,3,4,3,4,3,3,4,4,3,4,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
534,"Male",43,"White","day","cb12","L2",54,72,45,50,67,2,5,3,4,4,4,5,3,4,4,5,3,5,4,4,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0
535,"Female",23,"White","fiveMin","cb09","L1",51,52,30,25,62,2,4,4,5,3,4,4,5,5,2,2,4,4,4,3,3,4,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0
536,"Male",53,"White","day","cb03","L1",54,56.6666666666667,50,30,70,3,5,4,3,4,3,3,3,5,4,5,4,5,5,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,0.333333333333333,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0
537,"Female",53,"White","fiveMin","cb08","L2",44,56.6666666666667,25,32,59,3,3,4,3,4,4,3,4,4,4,3,4,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,0.333333333333333,1,1,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0
538,"Female",30,"White","day","cb02","L1",51,49.3333333333334,15,30,67,3,4,4,4,4,4,4,4,5,4,2,4,5,4,5,4,3,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0
539,"Female",32,"White","fiveMin","cb05","L1",70,71.3333333333333,65,74,68,4,5,4,3,4,3,4,3,5,4,5,3,5,5,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
540,"Female",30,"White","day","cb12","L2",59,57.3333333333334,44,50,76,3,5,2,5,5,4,5,5,5,3,5,5,5,5,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0
541,"Female",24,"White","fiveMin","cb01","L2",56,62.6666666666667,36,50,49,3,5,3,3,1,1,3,4,5,3,3,5,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,0.333333333333333,1,1,1,1,0.333333333333333,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0
542,"Male",60,"White","fiveMin","cb07","L1",38,36.6666666666667,31,40,67,3,5,4,4,4,3,4,4,5,4,3,4,5,4,5,3,3,1,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
543,"Female",57,"White","day","cb04","L1",61,55.3333333333334,50,55,66,3,4,3,4,4,3,5,4,5,4,4,3,4,5,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,1,1,1,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0
544,"Female",52,"White","day","cb06","L2",54,58,30,50,75,3,5,4,4,4,3,5,5,5,4,5,5,5,5,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,1,0.333333333333333,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,1,1,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0
545,"Female",34,"White","day","cb08","L1",65,69.3333333333333,46,56,74,3,5,4,4,5,4,4,5,5,4,5,5,5,3,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0
546,"Male",28,"White","fiveMin","cb09","L2",56,47.3333333333334,5,0,56,2,5,1,3,3,2,5,3,5,3,4,3,4,5,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
547,"Female",40,"White","day","cb07","L2",54,58,48,45,66,3,4,3,4,4,3,4,4,5,3,4,4,5,5,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,1,1,1,0.333333333333333,1,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,1,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1
548,"Male",36,"White","fiveMin","cb11","L2",66,63.3333333333334,30,33,60,3,3,4,4,3,3,4,2,5,3,3,2,5,4,5,3,4,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
549,"Male",27,"White","day","cb09","L2",51,52.0000000000001,29,48,71,4,5,4,4,4,4,2,3,5,5,5,5,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0
550,"Male",37,"White","fiveMin","cb01","L1",57,72,52,55,75,4,4,4,5,4,4,4,5,5,5,5,5,4,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
551,"Female",39,"White","fiveMin","cb03","L1",65,61.3333333333333,55,65,81,4,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,1,1,1,0.333333333333333,1,1,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
552,"Male",36,"White","day","cb04","L1",56,42.6666666666667,35,50,53,3,3,3,4,3,3,3,3,4,3,3,4,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1
553,"Female",38,"White","day","cb12","L1",72,58,29,58,72,3,5,4,4,4,4,5,5,5,4,4,4,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,1,1,1,1,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
554,"Male",42,"White","day","cb04","L1",46,49.3333333333334,24,55,77,5,5,2,5,5,5,5,4,5,3,5,4,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,1,1,1,1,0.333333333333333,1,1,0.333333333333333,1,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1
