anon_id	sex	sexpref	age	SDI1	SDI2	SDI3	SDI4	SDI5	SDI6	SDI7	SDI8	SDI9	SDI10	SDI11	SDI12	SDI13	SDI14	total
7df6fb78993aa8233159cc72372e4f73	male		27.9	0	5	3	3	3	2	3	4	2	5	4	3	3	2	42
71767059c651cf6ecb05d98101849166	male		26.5	7	6	9	9	9	8	9	4	7	6	7	7	5	3	96
693f6d3fe5ade7d4c14725c346c378eb	female		21.8	0	0	1	1	1	1	1	1	1	0	1	1	1	0	10
f23872ac9e9d49de320e3627f885034e	male		19.9	6	6	7	7	9	9	7	5	5	6	6	5	6	5	89
26ba5e03ef20e53732f87f94b144e730	female		20.5	6	5	7	3	3	5	8	6	8	0	3	3	3	2	62
9059d7e9990decca8c7a2e6274718e4a	female		22.8	5	4	7	8	8	9	9	7	5	4	5	5	7	4	87
386b25d47bdecb81ea356f629ce3affe	female		23.8	7	7	7	8	9	6	8	8	8	6	7	7	7	7	102
258ac6ae4937f86df3b8cfa88b37c4da	male		30.6	7	4	9	9	9	5	9	9	9	5	7	2	4	2	90
7182f2642d6e1cee796089adba310070	female		29.7	7	5	3	8	8	5	5	3	3	6	8	9	8	6	84
4afd7936c03afa5ddf5446e062e7b956	female		18.3	5	5	8	4	7	9	9	7	5	0	1	1	1	2	64
f73766d8338a5cc1b01ed142a8ae1c2a	female		22.0	5	6	7	6	8	8	8	5	8	6	7	7	7	4	92
b58c6c1634dc8300f8f28ebfea9fb043	female		38.2	5	6	6	6	7	7	7	9	7	5	5	5	5	5	85
99c41948b1a9337f3f177d38bce38b45	male		38.1	3	4	5	4	5	6	6	5	5	6	5	5	5	5	69
483c13467f21cdf109682c88648cc6d8	female		35.0	5	5	5	8	8	8	8	8	7	4	6	7	6	4	89
3ecff9fe83eb5dc77cb73cd4147559f9	female		20.7	5	5	5	4	4	6	8	8	5	2	5	3	4	3	67
dcb6bac14012eb9789c0fc1bb6408c22	male		43.1	6	7	7	5	8	5	8	6	7	6	5	5	8	5	88
7986ca154168f7f802962b00c48ad215	female		39.9	0	1	2	1	1	1	1	1	1	1	3	3	2	2	20
9e5b55813724fd0e9f12e913464510ec	female		27.0	3	1	7	2	3	8	9	5	6	3	1	1	1	2	52
d9724fe40f4cf7c2d6866f78b57995e0	male		21.3	3	5	6	7	9	8	8	6	4	7	8	8	7	5	91
bb909b24d4dfbdedb0f7ddf1e5782041	female		26.1	4	4	8	8	8	8	8	8	8	3	4	4	4	4	83
bf4ea42c50f22755f74d2a21efc98e59	female		26.4	5	5	6	5	6	6	6	6	5	1	2	1	2	2	58
2aaeb0922735ce6a083e16b1e7b36e52	male		20.9	6	5	7	6	5	5	5	4	4	6	3	4	4	2	66
4b0a926b8b57a2baee78e64fe0fec243	female		28.6	2	2	3	2	3	4	4	6	2	2	3	2	2	2	39
1498c64b8fcfc2b892487a498c2eb5fc	female		29.3	0	1	1	1	1	1	1	1	1	3	4	3	1	0	19
95771efd51d81fd0e19d58fe4970589f	female		30.4	1	5	6	1	4	5	7	6	5	4	5	5	6	3	63
b12480b8f11dd1c17a4cfe023ed2b0d8	female		19.1	7	7	7	5	6	6	7	3	8	7	8	8	9	6	94
3173ec7df5918fa077a1577be2090c0d	male		30.2	5	7	7	7	5	4	5	7	5	0	4	3	4	6	69
7a0763fe3663a144d765558f5aaa08cc	male		52.5	4	4	4	4	7	8	8	8	5	4	6	7	5	5	79
ffd594cd416568f950b516d3201ccc87	female		27.5	7	7	9	9	9	9	9	9	9	7	9	9	9	8	119
019ab30601054eed35200ba3406f74e3	male		24.9	5	6	5	9	9	8	6	8	7	3	7	7	7	5	92
5e50beb8574fd95e5e6d44f585ebd838	male		20.2	6	6	9	6	8	6	8	6	6	6	7	8	6	5	93
880418c096e43130e8b94b3a4e443578	female		27.6	7	6	6	5	5	5	7	8	7	6	6	8	7	6	89
b5ae077dd0d6f7f917882ef8f32a5ff4	female		33.9	7	6	6	6	7	8	7	7	8	1	2	2	4	5	76
5c6ec8c95f55ca461041c02016fed95a	female		25.5	3	5	5	2	2	8	6	5	4	3	7	8	7	4	69
029994fdbf09b5fb945929409f1e236c	male		41.3	7	6	8	5	5	5	8	9	7	0	2	3	3	3	71
a6bb7b8847903167afe9cff64e7b95cc	male		67.3	5	4	9	9	9	9	9	9	7	5	7	5	5	2	94
ab18bd4ff45ff1d3c4a26a1ce457cc0c	female		20.0	1	1	2	2	5	8	7	3	2	0	1	1	1	2	36
15dbe45016dc71666ee5ee84e7ca41b3	female		27.1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	12
56e402e04f31a48270dc1721396142f6	female		21.4	5	4	6	7	6	8	8	8	5	0	3	3	3	4	70
980d4f36568592b00f9c89b85a0b2e21	female		25.7	2	2	3	3	3	3	3	7	4	3	5	5	5	3	51
14bbdfa62e86e0afafebbd8f2f3fdd81	male		29.0	3	3	7	4	7	8	8	6	6	3	5	6	5	2	73
60f839106206e3d28d397e7d4f20aa2b	male		20.9	6	7	9	6	7	5	6	7	6	3	3	6	5	6	82
b5515a7e15b437c1da7e18498378470d	male		23.5	7	6	9	6	6	8	9	1	1	0	1	1	1	0	56
be46844adc03d80c73e0d94b4c4292b2	female		21.2	0	0	2	3	2	1	2	1	1	6	5	4	5	0	32
177e12b83f46134523d6c659de8ae14d	female		23.5	7	6	7	1	3	6	5	2	1	0	2	1	1	0	42
ee2b2a97bb8a8cbd9cf34b685b04530c	male		26.3	0	0	7	5	8	3	9	8	7	6	9	7	6	6	81
9cdc3deb0588724cbda5a18c107704da	male		21.3	7	6	8	7	7	9	9	7	7	7	8	9	8	6	105
6ec9b15c29ea849315a60472bfcac77f	male		19.4	1	6	6	8	7	3	6	4	5	3	6	4	6	3	68
23c27bb24ad61e7d7149d824f787369b	male		27.7	6	7	9	4	5	3	7	8	4	7	9	3	8	8	88
0298ef7c911941cbf628fcd31cc57520	male		20.4	6	6	7	5	5	7	8	3	5	7	6	4	5	2	76
87bde0e581d0d25a7cb1210116aa19c8	male		18.0	6	7	8	8	8	8	8	8	7	6	6	6	5	7	98
4b1f8f690b3f2466080984d55917a34a	female		22.5	5	6	6	7	5	5	9	4	5	6	7	7	6	4	82
467ef61f549d757bd159134cc83c5ff3	female		60.3	0	1	3	3	3	5	2	1	4	0	1	1	3	0	27
b4f7725e5ee5828ded409020d5108760	female		27.2	5	6	7	4	4	7	8	9	7	5	3	7	6	5	83
6506e762dd275373189f0064cba122aa	female		20.0	1	2	4	2	5	5	5	2	2	0	1	1	1	1	32
cec6efd941507c9220178e0339064ce6	male		19.5	3	3	3	1	2	5	6	3	2	4	2	1	2	1	38
6a98aa7f5e4986d34ce981341cb54111	male		48.0	5	7	6	7	7	7	7	5	6	5	6	5	6	5	84
9d979d69596fa90d0641a264452a34a6	male		37.8	5	7	6	7	7	5	7	4	5	5	7	7	5	6	83
e8954ba7cc000cfb8e3df01eea4e82d3	male		25.8	6	5	4	6	6	5	8	7	5	4	5	5	5	6	77
a4d3aed8185186e152cc8d5728526e3a	female		31.9	6	5	9	9	9	9	9	9	9	5	8	7	8	5	107
d32b0efa4e30304e0d824e39c27768e4	female		27.0	4	3	8	3	3	7	7	6	7	1	5	5	5	3	67
843e820bf7c06f46c06de907f18256e1	male		23.0	5	7	6	6	8	4	6	5	4	3	2	1	4	3	64
dc7a6903fe2dc211234e57848ab41cb6	male		23.5	6	6	5	5	7	7	6	5	5	5	5	5	3	4	74
e658f26eeac91c36be4af74fde062fcf	male		22.2	7	6	9	4	3	6	8	9	6	2	3	3	4	2	72
c70683f7f6abb974877fd83697c26b0b	female		18.2	2	1	6	4	6	7	8	1	5	3	5	3	3	4	58
9dab120380fce73967dceedbcfcf107e	female		24.0	6	6	6	1	5	2	6	4	5	4	2	2	4	4	57
ed135a0953346ed738046c7daff94b74	male		18.6	7	6	9	7	9	9	9	8	7	5	7	7	6	4	100
b27c2b7b27f7dacbbb1f06dfe90575e5	female		20.6	7	1	9	5	5	9	9	7	9	6	3	2	4	1	77
1d399d3f8b9066132294e1ad7273cc7c	female		18.5	5	4	4	1	3	9	9	7	3	0	1	1	1	2	50
0784d676e727d1aa81bfcb11ecf9877b	female		27.9	6	7	7	7	5	5	8	8	8	6	7	7	8	6	95
1b41fdbba2ec90117e46b1d82b1dc293	female		18.0	5	3	7	6	7	6	7	8	5	2	5	6	5	2	74
920fde4f45361c8cd028e03fc4455dbd	female		23.9	7	6	7	5	7	6	8	8	8	6	8	6	7	2	91
8762072cefc5847213566e064a14061d	male		35.2	5	3	6	7	7	6	5	8	5	5	6	5	5	5	78
21897c476e466145140fa419c610cff4	male		28.9	6	7	8	9	9	7	9	8	9	7	9	9	9	6	112
3ff816f768466beb0b2cb1b878e3dac8	male		21.9	5	6	5	4	3	7	7	6	5	5	5	3	5	4	70
cd471eebb5feebb4c12ee825e02e7c26	male		27.5	7	0	9	9	9	7	8	9	7	7	7	7	7	5	98
eb062e3151be74c42eb3e0db05eb8e77	female		26.8	5	6	7	4	5	7	7	8	5	3	5	4	5	4	75
70ee4a2869a02b0c5973c5fffb8d802b	male		31.8	7	7	9	6	7	7	9	6	8	5	5	5	5	6	92
85523a79e891deb909928872f80af102	male		24.3	5	6	9	9	9	9	9	9	9	6	9	9	9	3	110
c96ef2adfba88ca4bc460b77dfb33deb	male		28.1	7	7	6	5	8	5	7	7	6	7	9	7	8	6	95
cb0122663751c6f32671547a4eadae28	female		18.3	5	0	7	6	6	7	7	7	6	5	7	7	7	0	77
082f8bc768305104dfb379a576bd8dff	female		21.3	6	3	7	7	4	9	9	8	6	1	1	1	1	5	68
11c8c95fab9efd38d470995cedae88ad	female	men	34.2	5	5	9	8	8	7	9	9	6	5	8	8	8	5	100
c64bd9efa803144eafc4509595f17972	female		31.2	4	2	9	5	7	9	9	9	5	2	2	3	3	5	74
6dd407002b165080d9106c802fb8d294	female		37.5	7	7	7	6	6	6	9	8	9	5	7	7	7	6	97
d1cde26a097517be767323bfaa4dbcbf	male		59.0	6	7	6	8	8	6	8	6	8	5	7	8	6	6	95
403dc45421097dd38368c69267164462	female		26.9	7	7	6	1	1	3	5	4	3	0	3	2	2	2	46
783532c9541deae27b80d8af64b133c5	female		19.7	3	4	8	6	7	9	9	6	9	0	2	1	1	3	68
5032a8230964c6b782c81e2065639d92	male		22.6	7	7	8	2	4	9	9	9	8	7	4	4	5	4	87
ce8dad787093e34f0099182346471b10	female		43.9	7	7	9	7	9	8	9	9	8	6	9	7	9	6	110
013a472f294f39111e0ae311b01f105c	female		18.4	4	4	7	6	6	7	8	7	5	2	3	4	4	4	71
d4de6919959c1934531a5a65e62ce481	male		29.9	0	7	9	9	7	7	8	5	4	6	9	9	9	7	96
ef54a182b77c03d916c12bcbea898ab5	female		28.4	5	5	7	6	8	7	8	7	7	6	7	8	7	5	93
92f090dab3695412d56272af799ebd03	female		18.9	7	7	9	1	2	3	9	9	9	5	6	6	6	6	85
dd2b2e8a8d80c94b92cacb5940497171	female		22.4	7	6	8	4	4	5	9	9	9	7	7	8	9	6	98
7a146c4108cedf058f96c3d8dceb867b	male		32.3	6	3	5	6	6	7	7	8	6	4	7	7	6	6	84
82e20a5e874b08323ee2b272f4d54491	female		24.0	5	5	7	7	7	7	7	4	4	3	6	6	5	2	75
33175221b11910ca684296f7cd75355e	male		26.5	7	7	8	5	8	9	8	2	3	7	9	9	7	6	95
a656082510418b5858ae6b5dedf4ec72	female	either	26.9	6	4	5	3	5	6	5	3	3	7	5	3	5	5	65
a1912e9b7ee5dc64e78ca474add13a77	female	men	24.1	3	5	4	7	8	8	7	6	7	1	1	1	5	3	66
2adb90594fb679a959c0826c3fd720db	female	men	31.1	4	4	5	5	6	8	7	4	5	5	7	5	4	3	72
2a560d4463559d622a73057dd7fac402	female	men	33.8	5	7	9	5	7	9	9	9	9	5	7	7	7	5	100
47de85d65233cea7bac2084f4428d2eb	female	men	20.2	5	3	7	5	5	5	7	8	5	6	7	7	7	4	81
8ccd2b3dd2c086cf9113ba12c16575be	female	either	19.6	6	7	9	8	7	8	9	6	9	6	8	7	9	3	102
81f90b43c021681655fe18342ebcece1	male	women	20.6	0	6	7	2	4	6	8	6	4	5	7	4	5	5	69
f5ae7974a61e1187be67b709817d7050	female	men	35.5	5	5	6	5	7	5	8	7	6	4	5	4	5	5	77
a2a4c1878936c899436b39b9576f2172	male	either	24.0	4	7	9	5	5	5	7	3	5	6	7	9	5	2	79
3b3eb88815c5b84b3ce50a0c761dee82	female	women	20.7	5	4	5	2	4	6	5	5	3	0	3	1	2	0	45
7fec0a5d66d31b89b730789ea69a771c	male	men	38.1	7	7	9	9	9	9	9	9	9	7	9	9	9	8	119
e14c2fb8e9933ee8f5c8cb862854572e	female	either	36.6	7	7	7	5	5	9	9	1	1	7	9	9	9	5	90
7fb76cee139ecd1f2db99b40566bb2f6	female	men	23.7	5	4	8	6	7	8	8	6	7	5	8	8	8	4	92
b0d6869af15d86da795a83631c73ec78	female	men	40.7	4	6	9	6	5	3	9	7	9	2	3	1	3	4	71
4831adf09b34458fbad47535a6659b8a	female	men	19.4	6	6	6	4	4	6	6	6	5	2	2	1	4	6	64
1ecaa998f5568b09d8f8db4627adc109	male	men	32.3	5	6	7	7	5	5	7	8	7	5	5	7	6	6	86
6c95407a9d82d760d5f34565a7b4f754	male	women	25.6	6	5	9	4	7	8	7	6	3	1	3	3	3	2	67
7c7e5281f0e7baf99ea0e50d49089eab	female	men	21.4	5	7	9	7	7	7	9	9	9	5	6	7	9	5	101
6e1e85405a66a96e39247f2bafb3c51f	male	men	49.0	4	4	4	5	5	3	6	4	5	6	6	6	5	4	67
90f0bb9ad6f36dd2a86d46a3220a924d	male	women	31.0	6	4	8	5	8	5	7	7	6	3	3	2	5	4	73
79808fca852128d8d63c259c45cb6dcc	female	either	21.3	6	7	8	8	9	9	9	8	8	4	5	5	5	4	95
cfef4ead20baa0b03326134bb28c6fdd	male	women	27.7	4	3	9	9	9	9	9	7	7	7	7	7	7	6	100
f2050557796b28d8d0d05c0bdc65cae0	female	men	25.7	4	5	6	5	6	8	5	5	6	6	8	8	8	3	83
3cf1e209b6c4a700ad1ed228e036989c	female	men	37.5	6	7	9	6	7	9	9	8	7	7	9	9	8	6	107
3f351bdadaffafbf8459242c4903cd7d	male	women	26.7	7	7	5	5	5	7	9	8	6	6	5	8	7	6	91
d5c0d3a5ffcfe49a476f7db1d11d6baa	male	men	31.7	7	4	5	5	5	5	5	5	5	3	5	5	5	8	72
8e1d00523379d6d3114d06c5b218f547	female	men	35.1	4	5	8	2	3	5	7	7	8	5	8	8	8	5	83
4f997171db4b9b58ddaaaf395cd1ad45	male	women	23.7	5	2	9	8	8	8	8	7	7	4	6	5	5	4	86
f290972554f34eb5f141cc4ac3772ec9	female	either	25.0	7	6	8	8	9	6	6	6	6	4	9	8	9	6	98
f11aec79784412350b9bad7ce8a96d45	male	men	20.6	4	5	6	7	7	3	7	5	5	5	5	6	6	6	77
70d6ed4dbda678af79055a87f6338d56	male	women	21.1	4	3	5	7	7	6	6	3	3	3	3	2	5	4	61
47ffbf60c6979432a7aba5d2336555a8	female	men	21.3	1	1	7	7	6	6	6	7	4	3	4	6	3	2	63
4c1e94f87e64e7e67f539a5a115d88f2	female	men	27.8	5	4	9	6	4	6	7	8	6	1	2	2	2	2	64
3010148a91e39335589eb5009efac5f9	female	men	21.7	6	7	7	6	7	9	8	7	7	7	9	9	9	6	104
f2b064f611dfa6686eaa0a983127634f	male	women	34.1	6	4	5	4	5	7	6	7	6	5	3	3	6	2	69
0bd7edafc6093f334fec5f3076c6862a	female	men	24.1	6	6	9	5	7	9	9	9	9	5	6	6	6	2	94
5d03ac99714b862670cb40c0102145fc	female	men	35.2	7	6	9	6	5	6	9	9	7	2	3	1	1	2	73
49eccb67af30a3f7a49f9a05f4b0fb88	female	men	24.0	5	4	5	6	9	9	9	5	7	1	7	7	3	2	79
099983a2a6032ea6531ed235619146c2	female	either	22.5	5	6	7	7	7	8	9	7	6	6	8	6	7	3	92
771528d92f55e10204a2020a905a8905	male	men	44.4	4	7	4	3	6	6	7	7	5	3	6	6	5	5	74
0369ec50954654b0f267e80b3a895e03	female	men	25.3	7	5	8	2	1	2	8	9	7	6	9	6	6	6	82
79dd95a770bf4034cf7b7f3985cedd43	male	women	25.3	7	6	7	7	8	4	8	8	6	4	4	4	4	6	83
e16ad8a9d3d9ab3722c939adeb87d1db	female	men	27.5	6	6	8	6	7	7	9	8	8	5	6	6	7	5	94
d93733a984e5fb987105bcca6b6443f0	female	men	22.1	3	3	6	8	8	9	7	5	2	3	6	7	7	3	77
7db3bc54be9769f68606c92ad26c4f81	male	women	18.4	7	7	1	7	8	9	1	1	5	7	9	9	9	8	88
6351821a6cd449ac9654507ac903ffa1	male	women	24.1	3	7	7	8	8	3	5	8	8	7	5	5	5	6	85
aa17b24263ff70fa04e5e3fa3aa770aa	male	women	48.3	2	5	2	4	5	6	3	3	3	0	5	7	5	4	54
570c38767c3d528c1802aec404d3d23d	female	men	22.1	5	5	5	5	9	6	8	5	5	2	9	6	6	3	79
7bceef243a0714c02ca55d9470dc8858	female	men	26.3	4	3	9	6	4	9	6	9	5	0	2	1	1	2	61
67e9cc6068af712871434fa2149e4d4b	male	men	32.5	7	7	9	7	7	8	8	9	7	6	7	7	8	6	103
24df9fdd7e92e6d5a10806f63d98b872	female	men	27.9	7	7	9	1	1	3	9	9	9	7	9	9	9	1	90
ef2d880af6d1e8e1fb4b7f476ea31293	male	women	30.2	5	6	7	7	3	3	8	8	5	5	5	5	5	5	77
08d413887b86a64f765e58391857446d	female	men	26.6	5	4	7	4	5	4	7	7	6	5	7	7	8	2	78
de25c83b67bff3f45b08587073ed1cec	female	men	32.3	5	5	5	2	6	9	9	8	6	2	5	5	5	3	75
6be1ddf1c3e0a410ee2dcff0ef64df89	female	men	24.9	4	3	6	6	4	5	7	6	4	3	5	6	3	3	65
ee30db4ea2bd274609b22347ddb9b2ce	female	men	19.1	5	4	7	2	5	8	5	3	1	0	2	1	1	0	44
69b73e79d0e17051700d604748fd195c	female	men	38.4	7	5	7	1	2	6	5	8	5	3	3	3	5	2	62
d9853d20b9627197e25f8fdabc77f3a4	female	men	19.1	5	6	7	5	5	9	8	7	9	5	7	7	6	3	89
943bb519dd8c0551ee0371d22f5aa482	female	men	20.6	5	5	9	5	8	2	9	6	5	5	6	9	5	2	81
f0373fbb0b6013689f4243589d060817	female	men	19.0	0	0	3	2	1	2	2	3	3	1	6	6	5	1	35
9ba1196f338488fb9a6d0afd2ab94d97	male	women	20.5	7	7	9	8	9	9	9	9	8	7	7	6	8	7	110
b6751d45a4baeaaf6ad9b6f594db17c4	female	men	21.0	1	1	1	1	1	1	1	1	1	1	2	2	1	0	15
4e42cc25fc9b87e9cb2b996108d1050e	female	men	25.6	3	3	6	3	7	3	4	5	6	0	1	1	1	3	46
6c81dc3a450df4d14189c53afc986502	male	men	23.6	2	5	7	8	8	9	9	6	3	5	7	8	7	0	84
3578315e68a3d7f894ce09b07c5c96d2	male	women	27.5	6	7	6	7	6	8	7	9	6	5	6	2	5	4	84
3f457a6d4943939ee73954a44db606c1	female	men	35.5	7	7	9	5	5	9	9	9	9	7	6	5	6	7	100
0b18598d22a9c803b22b213c5bf26524	male	women	25.9	5	6	6	6	7	7	7	4	3	4	4	2	3	1	65
4148664e5366d6519eaa3c1c6c6f6711	female	men	33.6	5	5	5	2	2	3	7	7	8	6	5	4	7	3	69
584382227ef9f1000ec7b9dba9e51a48	female	men	24.8	1	1	9	6	7	8	3	7	1	0	1	1	1	2	48
492cc30f388ba56d3fd36298483d649c	female	either	19.8	6	3	6	3	3	6	7	7	4	6	6	7	8	5	77
f8bbff6cd2229a6e9f71d18bd90e9a01	female	men	19.9	6	5	6	4	3	4	7	7	6	0	1	1	3	2	55
f8afb3441f4f3e17c004672bf99ede3a	female	men	22.3	6	6	7	7	8	8	8	5	7	7	6	7	8	4	94
6bac4e358486c34f580cb516f551b5ff	female	men	26.3	5	5	5	5	4	9	7	8	3	5	6	6	5	3	76
ff0bab2785ea05e990a65768cc6dd876	female	men	29.3	5	6	7	2	1	3	7	5	5	4	5	5	5	1	61
689e645418db5f62c1cff4abfc5d8532	male	women	26.3	7	4	8	6	7	9	8	8	6	5	7	7	8	5	95
3eef57076197f8c48742ecae547b491c	female	men	19.1	7	6	9	5	5	8	9	7	9	0	1	1	1	4	72
76dc2fefc5acda7992e166596c414367	female	men	34.3	1	3	3	3	4	3	3	2	1	3	4	3	3	2	38
2e86d4898cac18ddaaa05625e769053b	female	men	22.2	7	6	7	8	9	9	7	7	7	6	6	7	7	2	95
2535c349bffc9581a43f08f8f5c446d8	male	women	35.5	0	0	9	9	9	9	9	5	5	4	1	1	1	0	62
4a3510778a43c0e0e04bdf99bca49b1e	female	men	24.9	4	3	8	7	7	9	8	5	7	3	7	9	6	2	85
fdbacb00084ca86f85e9710588797c18	male	women	23.4	5	5	6	9	8	5	8	8	5	4	8	3	5	5	84
259b52c8d23c8c93dc459c42337ec0a5	female	men	49.0	3	2	4	2	2	5	5	4	4	1	4	3	3	2	44
a3806cd0b5c4c0a806b5d8d42d2d3147	male	women	19.0	5	6	7	5	5	9	8	6	5	3	3	3	5	4	74
bc29ad94490ea2cc83dcc768edf2f4e2	female	men	36.5	2	2	7	8	8	5	4	4	3	0	1	2	4	2	52
ff70be94d31c7952a170421f0b551cc5	male	women	47.0	6	6	9	9	8	7	9	9	9	3	7	7	7	6	102
67a261034b674d94600901ea952453ea	female	either	30.1	4	5	6	2	5	4	8	7	8	3	8	8	7	3	78
e2da225245b593b114703d460a3287f6	female	men	53.6	6	6	7	4	5	7	8	8	7	2	2	2	4	6	74
094e94d682d97813a4ebb34e0c20d54c	male	women	26.7	6	6	8	7	7	8	9	9	6	6	6	5	5	5	93
3512a34227a75e5dc054b90d96a77e13	male	women	25.1	7	7	5	8	8	4	7	9	9	7	9	9	9	5	103
105530a3daba9db1d5e5f0190d12157e	female	men	23.6	0	4	7	6	5	7	7	6	7	5	7	7	7	4	79
bbfa4d6b6ce2bf70a89c65eae0da69c9	female	men	28.5	5	6	7	1	1	9	9	9	7	3	5	4	5	5	76
78dd3542bb1a0a8c288e60701dadb158	male	men	19.6	5	5	7	4	5	4	8	3	3	6	3	3	5	4	65
d1f11b97a00de3ff26fd9617778a83b1	male	women	25.6	4	2	7	6	7	3	7	5	5	0	4	4	4	5	63
12b307a882c4cde1cc1caca7e5729a98	male	women	27.8	5	6	6	6	5	3	6	5	4	4	4	2	5	3	64
8d5d2e7b8127f550b487909feb770ebc	male	women	57.0	4	6	7	7	7	7	7	2	4	7	8	8	6	6	86
d96d65b46b015314b3c06a137a7c6525	male	women	18.3	7	6	5	6	8	9	9	6	7	7	5	6	5	6	92
bf917d5c5e7cfeee8c6e604d736c937d	female	men	20.2	7	6	5	3	6	6	8	3	6	6	7	7	5	4	79
4490e671babd77a3eff9f5f82fe5a503	female	men	35.3	0	0	1	2	2	3	1	1	1	1	2	2	2	2	20
c9c8ba1f10a0f4389e47af48b74bfbf9	female	men	27.9	4	4	7	2	7	3	7	5	5	2	6	8	5	4	69
5d2d7616877221d23ff2c16268f2125c	female	men	18.2	5	6	5	4	6	7	6	3	4	0	1	1	1	1	50
bd9de831e25b83e5180c7586671d5631	female	men	23.7	7	6	8	5	6	7	8	7	9	5	7	6	7	6	94
bca9ac4360cc44c674ca453dcaf71094	male	women	18.5	4	5	6	4	4	7	6	4	3	4	6	7	4	5	69
6bd346fdf4762893b38b86b60c69138a	female	men	34.8	4	7	5	5	5	7	7	7	5	0	1	1	1	2	57
33306ab67c9b6622636d360200cac646	female	men	28.3	6	6	6	3	4	6	6	4	5	5	6	7	8	5	77
cfc9afc9e2684705e945409ee95180eb	female	men	36.8	4	6	8	5	5	6	7	3	3	4	5	3	3	2	64
2baa7730f81f402c0a3602bed4035753	female	men	26.9	3	6	8	5	6	7	8	5	5	5	7	5	6	3	79
0ea615fbf7ca4562554b2b6f63496aa1	female	either	18.8	6	6	9	5	8	9	9	8	8	2	3	2	2	4	81
556c8159b2faa94fb1936fe0c6340001	female	men	21.4	5	6	7	6	8	7	9	7	6	6	7	8	8	4	94
0094563a219a4fb412b0345ca1fcab6b	male	women	24.9	4	2	5	4	7	8	7	5	4	3	6	4	3	1	63
824e5b2626c246dfbfbbfd1a61625a50	male	women	49.2	6	7	7	8	7	7	8	9	8	5	7	7	8	6	100
95ba5daad800a9d840c2b235c2e9b893	male	women	44.4	2	2	7	3	5	7	5	5	4	3	7	5	5	2	62
1e0f40575d883156def4344a71cb4eba	male	women	24.3	4	6	4	7	7	3	4	2	6	2	6	8	9	5	73
737b66ddd87ed85d441c503b05b86517	female	men	20.9	4	2	8	3	6	6	6	5	5	4	5	5	5	3	67
79af6577669477581d4730e487c3bdb4	female	men	21.2	7	4	6	2	4	6	7	7	6	1	1	1	1	4	57
3c11720e60092d6feea8f0c8af8f6592	male	women	18.0	5	6	7	3	4	6	7	3	4	0	1	1	1	2	50
ff2f93245579f4410d8c98d6f977e5fa	female	men	37.6	2	3	6	7	8	5	3	6	4	3	2	4	4	2	59
30ab2d2d23006089fe8410676ead3ab5	female	men	19.1	5	2	7	6	5	8	9	8	7	5	6	7	6	3	84
3544e34db93d71e7e10e3d364ab203eb	female	men	19.3	4	6	9	4	4	7	9	9	7	1	4	6	4	2	76
ae17ed2b8bfced7bc7cd9666bcf9fcdd	female	men	44.8	3	5	3	3	4	6	4	3	5	4	5	5	5	5	60
00eff7d296c75773d0bae70c4e2396c4	female	men	42.7	2	3	5	2	2	7	6	9	5	0	1	1	1	2	46
038b8fd7adfc2fa8e00dc1627c816c8e	male	women	26.6	1	7	7	2	5	3	9	3	2	7	9	5	5	1	66
b58d0b5a7286c83308a232d785b7d613	female	either	18.3	4	6	8	2	3	3	6	4	8	6	6	3	6	6	71
ad02e761ec29228dbc297a22547ad430	female	men	45.6	0	1	3	4	1	4	4	2	1	1	3	2	2	0	28
497d16113acc7422f87bbfd9373c4ae2	female	men	20.5	6	5	9	7	7	9	9	8	5	5	5	4	7	2	88
d6bd66dd87d9ac1d043bcd65e5f1063b	female	men	18.5	5	4	6	3	5	6	7	3	6	0	1	1	2	3	52
205359b178d8b9b0a7fd81542eb0dca4	male	women	21.9	5	6	7	3	4	8	9	8	6	5	3	3	5	3	75
69d8ea9c2d016884bd179c68bbce206b	female	men	40.3	6	7	6	5	7	7	7	5	5	7	7	7	6	4	86
5ac50fce1aa8a0de32d40e897cf55ad0	female	either	23.7	5	7	8	6	6	8	8	6	7	6	7	7	9	2	92
2ac83b64ce72fcd3cc4ddb3848811658	female	men	23.4	5	5	8	2	3	8	8	7	6	1	2	1	2	5	63
5d51920db53377edb1dd3a39f407792a	male	either	22.7	6	5	7	5	7	2	8	9	5	7	9	9	8	5	92
23941e8c4d17c50e26ef0e9d1fd95511	female	either	19.0	6	7	9	7	8	9	2	6	6	5	6	7	5	6	89
e7df2fa32c3472c2375dc5deda67b45a	male	men	49.9	5	7	9	8	7	6	9	9	9	5	5	7	8	0	94
52474c7ac9e6d58cc3a87db7ef6b9786	female	men	18.9	6	6	9	3	7	9	9	8	7	6	6	9	6	5	96
498e6bfa746cdd1bd089e8a91c52235f	female	men	34.0	1	1	8	6	6	4	5	8	8	2	6	6	6	3	70
608dd6d643a024d1f8893e9eca461a40	male	women	23.8	2	1	3	6	6	6	4	2	1	5	4	3	5	1	49
9d8e13553bcb5d0386a904c8f36b69cb	male	women	26.1	7	7	9	9	7	9	9	6	5	6	8	4	8	5	99
1f431479edf054137270a9b3e5957ed6	female	men	26.1	0	1	4	4	2	5	2	2	2	2	2	2	2	0	30
